genus,1F1,1F10,1F11,1F12,1F13,1F14,1F15,1F16,1F17,1F18,1F19,1F2,1F20,1F21,1F3,1F4,1F5,1F6,1F7,1F8,1F9,1M1,1M10,1M11,1M12,1M13,1M14,1M15,1M16,1M17,1M18,1M19,1M2,1M20,1M21,1M22,1M23,1M24,1M25,1M26,1M27,1M28,1M29,1M3,1M30,1M31,1M32,1M33,1M34,1M35,1M36,1M4,1M5,1M6,1M7,1M8,1M9,2F13,2F14,2F15,2F16,2F17,2F18,2F19,2F20,2F21,2F22,2F23,2F24,2F25,2F26,2F27,2F28,2F29,2F30,2F31,2F32,2F33,2F34,2F35,2M13,2M14,2M15,2M16,2M17,2M18,2M19,2M20,2M21,2M22,2M23,2M24,2M25,2M26,2M27,2M28,2M29,2M30,2M31,2M32,2M33,2M34,2M35,3F1,3F10,3F11,3F12,3F13,3F14,3F15,3F16,3F18,3F19,3F2,3F20,3F21,3F22,3F3,3F4,3F5,3F6,3F7,3F8,3F9,3M1,3M10,3M11,3M13,3M14,3M15,3M16,3M17,3M18,3M19,3M2,3M20,3M21,3M22,3M23,3M24,3M25,3M26,3M27,3M4,3M5,3M6,3M7,3M8,3M9,4F1,4F10,4F11,4F12,4F13,4F14,4F15,4F16,4F17,4F18,4F19,4F2,4F20,4F21,4F22,4F23,4F3,4F4,4F5,4F6,4F7,4F8,4F9,4M1,4M10,4M11,4M12,4M13,4M14,4M15,4M16,4M17,4M18,4M19,4M2,4M20,4M21,4M22,4M23,4M3,4M4,4M5,4M6,4M7,4M8,4M9,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CL1,CL2,CL3,CL4,CL5,CL6,CM1,CM2,CM3,CM4,CM5,CM6,CM7,CM8,CM9,DH1,DH2,DH3,DH4,DH5,DH6,DH7,DH8,DL1,DL2,DL3,DL4,DL5,DL6,DL7,DL8,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,FF1,FF10,FF101,FF102,FF103,FF104,FF105,FF106,FF107,FF108,FF109,FF11,FF110,FF111,FF112,FF114,FF115,FF116,FF117,FF118,FF119,FF12,FF120,FF121,FF122,FF123,FF124,FF125,FF126,FF127,FF128,FF129,FF13,FF130,FF131,FF132,FF133,FF134,FF135,FF136,FF137,FF14,FF15,FF16,FF17,FF18,FF19,FF2,FF20,FF21,FF22,FF23,FF24,FF25,FF26,FF27,FF28,FF29,FF3,FF30,FF31,FF32,FF33,FF34,FF35,FF36,FF37,FF38,FF39,FF4,FF40,FF42,FF43,FF44,FF45,FF46,FF47,FF48,FF49,FF5,FF50,FF51,FF52,FF53,FF54,FF55,FF56,FF57,FF59,FF6,FF60,FF61,FF62,FF63,FF64,FF67,FF68,FF69,FF7,FF70,FF71,FF72,FF73,FF74,FF75,FF76,FF77,FF78,FF79,FF8,FF80,FF81,FF82,FF83,FF84,FF85,FF86,FF87,FF88,FF9,FF90,FF91,FF92,FF93,FF94,FF95,FF96,FF97,FF98,FF99,FFA100,FFA105,FFA106,FFA108,FFA109,FFA110,FFA58,FFA65,FFA66,FFA89,Li_msystem_SRR14263242,Li_msystem_SRR14263243,Li_msystem_SRR14263244,Li_msystem_SRR14263245,Li_msystem_SRR14263246,Li_msystem_SRR14263247,Li_msystem_SRR14263248,Li_msystem_SRR14263249,Li_msystem_SRR14263250,Li_msystem_SRR14263251,Li_msystem_SRR14263252,Li_msystem_SRR14263253,Li_msystem_SRR14263254,Li_msystem_SRR14263255,Li_msystem_SRR14263256,Li_msystem_SRR14263257,Li_msystem_SRR14263258,Li_msystem_SRR14263259,Li_msystem_SRR14263260,Li_msystem_SRR14263261,Li_msystem_SRR14263262,Li_msystem_SRR14263263,Li_msystem_SRR14263264,Li_msystem_SRR14263265,Li_msystem_SRR14263266,Li_msystem_SRR14263267,Li_msystem_SRR14263268,Li_msystem_SRR14263269,Li_msystem_SRR14263270,Li_msystem_SRR14263271,Li_msystem_SRR14263272,Li_msystem_SRR14263273,Li_msystem_SRR14263274,Li_msystem_SRR14263275,Li_msystem_SRR14263276,Li_msystem_SRR14263277,Li_msystem_SRR14263278,Li_msystem_SRR14263279,Li_msystem_SRR14263280,Li_msystem_SRR14263281,Li_msystem_SRR14263282,Li_msystem_SRR14263283,Li_msystem_SRR14263284,Li_msystem_SRR14263285,Li_msystem_SRR14263286,M_A1_H1,M_A1_H10,M_A1_H11,M_A1_H12,M_A1_H2,M_A1_H3,M_A1_H4,M_A1_H5,M_A1_H6,M_A1_H7,M_A1_H8,M_A1_H9,M_A4_M1,M_A4_M10,M_A4_M11,M_A4_M2,M_A4_M3,M_A4_M4,M_A4_M5,M_A4_M6,M_A4_M7,M_A4_M8,M_A4_M9,M_A6_L1,M_A6_L10,M_A6_L11,M_A6_L2,M_A6_L3,M_A6_L4,M_A6_L5,M_A6_L6,M_A6_L7,M_A6_L8,M_A6_L9,M_B1_H13,M_B1_H14,M_B1_H15,M_B1_H16,M_B1_H17,M_B1_H18,M_B1_H19,M_B1_H20,M_B1_H21,M_B1_H22,M_B2_M12,M_B2_M13,M_B2_M14,M_B2_M15,M_B2_M16,M_B2_M17,M_B2_M18,M_B2_M19,M_B2_M20,M_B4_L12,M_B4_L13,M_B4_L14,M_B4_L15,M_B4_L16,M_B4_L17,M_B4_L18,M_B4_L19,M_B4_L20,M_B4_L21,M_C2_L22,M_C2_L23,M_C2_L24,M_C2_L25,M_C2_L26,M_C2_L27,M_C2_L28,M_C2_L29,M_C2_L30,M_C2_L31,M_C2_L32,M_C2_L33,M_C4_M21,M_C4_M22,M_C4_M23,M_C4_M24,M_C4_M25,M_C4_M26,M_C4_M27,M_C4_M28,M_C4_M29,M_C4_M30,M_C4_M31,M_C4_M32,M_C4_M33,M_C6_H23,M_C6_H24,M_C6_H25,M_C6_H26,M_C6_H27,M_C6_H28,M_C6_H29,M_C6_H30,M_C6_H31,M_C6_H32,M_C6_H33,M_C6_H34,M_D2_L34,M_D2_L35,M_D2_L36,M_D2_L37,M_D2_L38,M_D2_L39,M_D2_L40,M_D2_L41,M_D2_L42,M_D2_L43,M_D2_L44,M_D2_L45,M_D3_M34,M_D3_M35,M_D3_M36,M_D3_M37,M_D3_M38,M_D3_M39,M_D6_H35,M_D6_H36,M_D6_H37,M_D6_H38,M_D6_H39,M_D6_H40,M_D6_H41,M_D6_H42,M_D6_H43,M_D6_H44
Acetatifactor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8613211417853584e-05,0.0,0.0,5.433601391001956e-05,0.0,0.0,0.00021120439305137546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016830294530154277,0.0,0.0,0.0,0.0,6.13986615091791e-05,0.0,3.7752944729688915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021130927225086637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.574356159370569e-05,0.0,0.0003147128245476003,0.0,0.0,0.0,0.0,9.70638194612958e-05,0.0,0.0,0.0,0.0,4.0011203136878324e-05,0.0,0.0,0.00016223889677550193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001954461057363432,0.0027108086284461878,0.00021856729140484125,0.0,0.0,4.65809577044904e-05,0.000962278675904542,0.0013045659809332664,0.0,0.0,0.0,0.0,0.002313561407826729,0.0,0.0,0.0,9.8956014051754e-05,0.0,4.7229962688329476e-05,0.0,0.00487612668078609,0.0,0.0011335940599671258,0.0003359408744061045,0.0,0.0,0.0,6.2625250501002e-05,0.0,0.00023293733985557886,4.8529554498689704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003503035964502569,0.001125872551227201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.495323553150074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020782819535850364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acetitomaculum,0.008758927368279207,0.001074453292883327,0.0007709149218292269,0.00021726310562090691,0.001612677043892862,0.0020724046370053754,0.0008655510675129833,0.0018835616438356165,0.002255988321942804,0.005536955961885141,0.0009352349777881693,0.0032679738562091504,0.0021727019498607243,0.00268188302425107,0.0005698655117392296,0.0014765814186994272,0.0018538452338237052,0.0006420889293167104,0.0032419519963599137,0.0040436716538617065,0.0011343164075532128,0.004159950080599033,0.001677058697054397,0.0032235880684260295,0.003725928540612621,0.0022899792205589246,0.0031097450732236486,0.006521558527872394,0.0028745601427367794,0.002076059262055299,0.00461133069828722,0.0032498796340876264,0.0013335785891658235,0.004468059413114358,0.0020029007528144208,0.0026784930183542635,0.0005197730324425001,0.0011266698857234831,0.0017079080112801367,0.0033021214999773827,0.0030602252325771175,0.003557483731019523,0.0022758676745509225,0.002755988976044096,0.002562072017515256,0.0015734989648033125,0.0020952534450801837,0.010524100189433803,0.0018222902543917196,0.007011449890647112,0.00241961158866603,0.0019921310822252104,0.0009539610120282041,0.002177226213803614,0.005357751692562467,0.003210195965694025,0.001364538537876282,0.002250369703594162,0.007407945384559518,0.0017583963425356075,0.00460725924261153,0.000729350270467392,0.002010432514670724,0.0012390806021931728,0.0013311640289897944,0.0007392153756798142,0.007452176974533506,6.586313640255549e-05,0.0038255547054322878,0.0011954196552158047,0.005287562027169934,0.001635273454060929,0.0012131715771230502,0.0022168963451168365,0.002220703792278784,0.00013630477748245075,0.001041395469929706,0.004880188627515491,0.0,0.009073887368572663,0.0010152284263959391,0.00825643516270034,0.0013713658804168952,0.00046887210210992447,0.0,0.0017952314165497897,0.0,0.00666087460179554,0.0003104786545924968,0.0024806434638803276,0.006753852766009701,0.0009802548662652289,0.001812141347025068,0.00292273031723802,0.0034408054033388557,0.00425418771603297,0.003975484512174921,0.004054759323939138,4.692192192192192e-05,0.004309002180458934,0.0189563587126341,0.0059911894273127755,0.0022597424746311928,0.003616279834308633,0.0001990049751243781,0.006043445186374778,0.0023961300239613,0.0031587760694169586,0.002284646139467262,0.000162871754780286,0.0038121924994298003,0.01153110932971573,0.00014792461761486346,0.00013723068478111705,0.003330689928628073,0.0013637555730396014,0.0006480881399870382,0.01844192826632314,0.00934061247121044,0.013183785911058638,0.00033972336811453533,3.673499375505106e-05,0.040041848963287045,4.1637173668651374e-05,0.006640031512013955,0.0016404593286120114,0.004375999326769334,0.0003591585428424833,0.002798620969377408,0.0004608294930875576,0.007916624912315864,0.00033003300330033004,0.0010935933655335825,0.011759097409820436,0.008656637635259963,0.011481588866338068,0.008850038006298187,0.0016402933230412968,0.0034296028880866428,0.005866666666666667,0.006303813038130381,0.008640251352766627,0.005735759493670886,0.006071012448641688,0.00011124707976415619,0.00440680564071122,0.00639531408762178,0.00010344470880314473,0.00043663355528872393,0.00547249096061761,0.003402929980389895,5.464182285121031e-05,0.004722374111448029,0.0,0.0001863238308179616,0.006880292532717475,0.0038133467134972405,0.0020664068003569246,0.0026978038190785315,0.0037489418309348166,0.0048712595685455815,0.008466650258429732,0.0,0.005711255252315098,4.0863027133050016e-05,0.0005442580772846469,0.0027188689505165853,0.0004250696641949653,0.0,0.005467172339063193,0.0024273183648700833,0.0013036331689621947,0.0001439746604597591,0.0,8.022462896109105e-05,0.00378522360857984,0.009644288577154308,0.0,0.007453994875378523,0.0015044161894593809,0.0007559587335467805,0.008663729809104258,0.0003894991041520605,0.00365738555922605,0.0007813110399249941,0.015611670363419212,0.0,0.0003916960438699569,0.0,4.480487477037502e-05,0.0007208419433898794,0.00023393180887771215,0.005514890203549584,0.0003503035964502569,0.0006755235307363207,0.015322744858480961,0.005369745320650507,0.004066469200261057,0.0008238928939237899,0.004806248122559327,0.0002050104555332322,0.00504575810042048,0.010701091341458236,0.006208095356344674,0.0016806722689075631,0.0002827254735651682,0.001772099732124459,0.00815833207433147,0.0023864023766619587,0.0032161472773649773,0.006786528234996201,0.000585480093676815,0.0018132835975546576,0.0012392802260447133,0.00037273695420660276,0.012683814240234475,0.0038581998093595387,0.003807779437991035,0.0011631435217962982,0.00842835894893406,0.007141929619529931,0.010720615570829551,0.007346421785940469,0.006310392427529087,0.005572400229451774,0.01230187806100806,0.004529133344214134,0.007352594617523684,0.004686409412703161,0.004752098843655948,0.0036417966196657017,0.002157744927003948,0.009435558940509436,0.01258822290108501,0.00784995521837627,0.005953231414011525,0.011768167107972934,0.002501500900540324,0.004682241623177096,0.008927031223046403,0.005281361002056459,0.010661464476907722,0.0034367410530174586,0.0,0.006160164271047228,8.308408109006314e-05,0.0014117043121149898,0.00032776138970829236,0.005361930294906166,0.0036533387456870307,0.005640019617459539,0.0019047619047619048,0.025762129669386003,0.007751937984496124,0.007110469909315746,0.0002959455460195324,0.007711410273166906,0.008930267908037241,0.0016569200779727095,0.0010196649672250546,0.005662956453817614,0.0012806620037434735,0.0025564986194907455,0.002653458340704051,0.0006831934413429631,0.005000581462960809,0.0015745777268823362,0.0054366292898402994,0.0018001800180018,0.007809184279772515,0.0024913248509653885,0.001516990291262136,0.01308432118094386,0.0037785588752196836,0.0042003570303475795,0.0028871932357187047,0.011940052700922266,0.004084225812307133,0.003200731595793324,0.0011945052757316346,0.007589025102159953,0.0006261087342168423,0.004342742608986137,0.01437578814627995,0.0003147293327738145,0.0013070471626184512,0.00018057060310581438,0.0034421364985163204,0.007933194154488519,0.012258064516129033,0.0016129032258064516,0.0017263703064307294,0.012494961708988311,0.0012454592631032694,0.0072177584093694675,0.0025256068472007858,0.02734748517881048,0.0016187392877547134,0.013127853881278538,0.002911062035735796,0.0007950530035335689,0.0018206092972448112,0.005748158792886654,0.00047953964194373403,0.008245485857426156,0.0008108421174562725,0.0006874202101541786,0.004074149521287432,0.025706416403141894,0.00023587687227267368,0.004184630991630738,0.013659647125782584,0.00019692792437967703,0.00039473684210526315,0.007393902562544313,0.011397954213346323,0.0035067766088522417,0.007019842755522276,0.002238597145788639,0.01328656462585034,0.007285362026451469,0.0020168914660279843,0.0027377693131770027,0.0014525287204542453,0.005384615384615384,0.0013419216317767043,0.001015615081883966,0.01148844842822876,0.001461017399389029,0.00400851810096455,0.013477088948787063,0.006952006030655834,0.0021076121993553187,0.00394563787812363,0.002163012486481172,0.016155939942049346,0.009277899343544858,0.0010069571585499817,0.0018125323666494044,0.001363884342607747,0.022019882932267955,0.00037383177570093456,0.00019474196689386563,0.009944064636420136,0.004843333003854897,0.0018451664661050943,0.0008983111749910168,0.007179660444294282,0.002684215083557018,0.0017502316483063935,0.001020321401241391,0.005043110460387181,0.0018855218855218854,0.0048188470462252365,7.040766035344645e-05,0.00034713182330990195,0.000493339911198816,0.0004514265077645359,0.0007218479307025986,0.000287328799923379,0.0006048038707447727,0.002820172528201725,0.00028169014084507044,0.00935056103366202,0.00030086498683715683,0.0026044178643773513,0.0008283043426813394,0.0009204336265084884,0.009641255605381167,7.79848709350386e-05,0.014125956444967627,0.005533694048204624,0.005274588892336333,0.0042663219133807365,0.001789228842368939,0.00043296290951075193,0.005034053893988748,0.0012861736334405145,0.01140215716486903,0.0061944519256665765,0.003304224687278735,0.014961389961389961,0.010395010395010396,0.00496113775425831,0.006041300527240773,0.0002845597860110409,0.0,0.00040952436669981865,0.0,0.0003608991544648381,0.00017016449234259784,0.00045773573390296,0.0,0.0015785319652722968,0.0010500525026251313,0.0031809333903052746,0.003945662589481991,0.0011551345731777751,0.0,0.00043656207366984994,0.005251206358217428,0.0018590162287092397,0.0020743490365194607,0.0014452955629426219,0.003721188558733685,0.001110220193671745,0.0008559715276839213,0.0035938903863432167,0.0007910498361396768,0.00013855213023900243,0.0018603633180126942,0.0003024498437342474,0.0,0.0033287858117326055,0.004799907471663197,0.003601656762110571,0.0012073317967292285,0.0009473060982830077,0.002388837613334057,0.0011818778726198293,0.0001596678907871627,0.004795258620689655,0.0009474419068515009,0.0004708763007957809,0.0006547930853850184,0.0038820927188191216,0.003210845522654299,0.0,0.005887510960791683,0.0013589008002415823,0.0009238728750923873,0.013329101872421454,0.0002737476047084588,0.0,0.0007591573353577528,0.0002333177788147457,0.0008726003490401396,0.0029542097488921715,0.0021255491001842142,0.012972453555413196,0.0009593476436023504,0.0021551724137931034,0.0007451564828614009,0.0009199632014719411,0.01904059040590406,0.0005410523468145543,0.005927291886195995,0.007239014478028956,0.00022009464069549907,0.0015558552017425579,0.013432835820895522,0.0001656726308813784,0.0,0.002541942043721403,0.0,0.0008110300081103001,0.0026933435936898806,0.0,0.006616257088846881,0.000500751126690035,0.006548474684555183,0.00026798874447273214,0.0030864197530864196,0.0017531556802244039,0.028606208155812538,0.0030211480362537764,0.0010689470871191875,0.006946983546617916,0.0007194244604316547,0.006101938262742283,0.0035667963683527885,0.002319696330662168,0.0015082956259426848,0.0037002775208140612,0.03259604190919674,0.010576414595452142,0.010388739946380697,0.041758241758241756,0.007805463824677274,0.01614987080103359,0.00896430286537538,0.013111111111111112,0.01634320735444331,0.009864712514092447,0.006853338554924614,0.0007846214201647705,0.015037593984962405,0.0046645138141370645,0.0047556142668428005,0.0021305442572147975,0.0043541364296081275,0.005548442168160478,0.0007912644405760405,0.0015015015015015015,0.0003773940937824323,0.00040284678393984153,0.0013211978860833823,0.000234000234000234,0.0016597510373443983,0.0026529338327091136,0.001791044776119403,0.000851643672287515,0.0003787400580734756,0.001160092807424594,0.0007367839381101492,0.0005913660555884093,0.0008262186725419994,0.0032497678737233053,0.0020797227036395147,0.003462385898646522,0.000355534486845224,0.002408614338339473,0.0006685385746757588,0.000517063081695967,0.0005992124636192433,0.006531881804043546,0.0014939309056956115,0.004549263737579313,0.0028633863310978825,0.002512262232324441,9.704027171276079e-05,0.0012640626975097965,0.0032933737320511134,0.0010311211098612673,0.00034910106475824753,0.0026082420448617634,0.002550207204335352,0.0010993037742762918,0.000855431993156544,0.0022397891963109352,0.0012547051442910915,0.0006628662335940607,0.0007834534628643058,0.0005511919525974921,0.0024834437086092716,0.012784302066299985,0.0002767272391845771,0.004860267314702308,0.03327140685694984,0.0011148272017837235,0.00013917884481558804,8.944543828264758e-05,0.00036841458921773305,0.0006323777403035413,0.0009821804405780834,0.00749063670411985,0.0014009526478005044,0.005320638476617194,0.001977261492832427,0.006686478454680535,0.0,0.0008650519031141869,0.0043192102015631425,0.0017295053614666206,0.015776081424936386,0.00851063829787234
Acinetobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012859255449109496,0.00029050766213958894,0.0,0.0,0.000182337567616848,0.00010867202782003912,0.0,0.00029581422866439876,5.2801098262843864e-05,0.0,6.586313640255549e-05,0.00016395234451852661,6.291682395872656e-05,0.00016269421622061337,6.056568348373811e-05,0.0,0.0,0.0,0.0,0.0,5.483358008444371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011584129742253113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1915688921191985e-05,5.207790855119258e-05,0.0,0.0,6.575054244197515e-05,0.0,0.0008029752345532922,0.0009494100094941001,7.611508601004719e-05,0.00031154265538189935,0.0001302974038242288,0.0,0.00838626133070235,0.0,0.11230044371254747,0.06989162040708433,0.0001049042748492001,6.480881399870383e-05,0.00047460844803037496,0.0002985583894907447,0.0007378984651711924,0.0003882552778451832,0.00022040996253030638,0.0,0.0001665486946746055,0.00016881436047493106,0.005721602048573601,8.415383320710259e-05,0.0001026167265264238,0.0,0.0,0.005210942980258543,0.001595159515951595,0.042513442085118015,0.00042375125801154723,0.009237265769332278,0.0008698173383589446,0.0004343576935606472,0.00028946352759552294,0.0,0.08552380952380953,0.0003075030750307503,0.0,0.0001483386075949367,0.000490586864536702,0.001112470797641562,0.0,0.0011356165202319047,0.0,0.008477968198522723,0.0,0.0,0.0,4.970920117313715e-05,5.235053921055387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0863027133050016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052790708835245,6.459948320413436e-05,0.0001604492579221821,0.01612224870321043,0.000125250501002004,0.0,0.0,0.07609434145394545,0.4991551049448595,0.0004405286343612335,0.0003894991041520605,0.00017697026899480888,0.02093913586998984,0.0002559290223511346,0.0005717552887364208,0.0,0.15540425531914895,4.480487477037502e-05,9.611225911865059e-05,0.00011696590443885607,5.01353654868144e-05,0.052662307333021956,0.00045034902049088043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012739394454116949,4.966476285075739e-05,0.0001440576230492197,0.0001413627367825841,0.0,5.0360074532910306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.078117198493032e-05,4.8199739721405505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.920663114268798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
